id,movie_title,twitter_neg,twitter_pos,twitter_neu,gross_total,max_theaters,opening_weekend_gross,release_date,score,running_time_min,production_budget,genre_action,genre_adventure,genre_animation,genre_comedy,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_kids,genre_musical,genre_mystery,genre_romance,genre_sci-fi,genre_tv_series,genre_thriller,genre_war,genre_western
475,Truth,23.0,154.0,1783.0,2541854,1122,66232,2015/10/30,6.1,30,9600000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,My All-American,1.0,3.0,210.0,2246000,1565,1365000,2015/11/13,6.3,118,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,Jem and the Holograms,0.0,0.0,0.0,2184640,2417,1375320,2015/10/23,3.7,118,5000000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
478,The Diary of a Teenage Girl,0.0,1.0,326.0,1477002,795,52334,2015/08/28,6.3,102,2000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,The D Train,0.0,3.0,1211.0,673151,1009,469000,2015/05/8,4.7,97,3000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480,Rogue One: A Star Wars Story,6.0,1.0,1477.0,532177324,4157,155081681,2016/12/16,6.9,133,200000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
481,Finding Dory,15.0,50.0,2396.0,486295561,4305,135060273,2016/06/17,6.6,103,200000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Captain America: Civil War,10.0,13.0,1465.0,408084349,4226,179139142,2016/05/6,6.8,147,250000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
483,The Secret Life of Pets,0.0,3.0,1483.0,368384330,4381,104352905,2016/07/8,5.7,87,75000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,The Jungle Book,2.0,21.0,1462.0,364001123,4144,103261464,2016/04/15,4.6,111,175000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485,Deadpool,25.0,159.0,2792.0,363070709,3856,132434639,2016/02/12,6.8,106,58000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486,Zootopia,8.0,88.0,1397.0,341268248,3959,75063401,2016/03/4,7.1,108,150000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
487,Batman v Superman: Dawn of Justice,1.0,7.0,1472.0,330360194,4256,166007347,2016/03/25,5.5,153,263000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
488,Suicide Squad,645.0,56.0,2248.0,325100054,4255,133682248,2016/08/5,4.7,123,175000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
489,Moana,8.0,82.0,1388.0,248757044,3875,56631401,2016/11/23,6.8,113,150000000,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
490,Fantastic Beasts and Where to Find Them,0.0,0.0,0.0,234037575,4144,74403387,2016/11/18,6.2,133,180000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
491,Doctor Strange,29.0,82.0,1375.0,232641920,3882,85058311,2016/11/4,6.5,115,165000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,The Revenant,7.0,27.0,1447.0,183637894,3711,474560,2016/01/8,5.8,114,135000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
493,Jason Bourne,1.0,15.0,1467.0,162434410,4039,59215365,2016/07/29,5.9,123,120000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,Star Trek Beyond,0.0,20.0,1446.0,158848340,3928,59253211,2016/07/22,6.0,120,185000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
495,X-Men: Apocalypse,10.0,29.0,1444.0,155442489,4153,65769562,2016/05/27,5.9,143,178000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
496,La La Land,4.0,33.0,1449.0,151101803,3236,881104,2016/12/25,7.5,127,20000000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
497,Kung Fu Panda 3,96.0,39.0,1353.0,143528619,3987,41282042,2016/01/29,6.0,95,140000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Ghostbusters,6.0,67.0,1907.0,128350574,3963,46018755,2016/07/15,4.6,117,144000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,Central Intelligence,11.0,310.0,1161.0,127440871,3508,35535250,2016/06/17,5.0,114,50000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,The Legend of Tarzan,0.0,4.0,1469.0,126643061,3591,38527856,2016/07/1,5.2,109,180000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Sully,4.0,39.0,1445.0,125070033,3955,35028301,2016/09/9,6.6,96,60000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,Bad Moms,131.0,38.0,1312.0,113257297,3215,23817340,2016/07/29,4.9,101,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,The Angry Birds Movie,23.0,11.0,1437.0,107509366,3932,38155177,2016/05/20,5.1,97,73000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Independence Day: Resurgence,30.0,9.0,1442.0,103144286,4130,41039944,2016/06/24,4.2,119,165000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
505,Arrival,1.0,44.0,1441.0,100546139,3115,24074047,2016/11/11,7.3,116,47000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
506,Passengers,4.0,21.0,1459.0,100014699,3478,14869736,2016/12/21,4.8,94,110000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
507,Sausage Party,26.0,135.0,1324.0,97685686,3135,34263534,2016/08/12,5.2,89,19000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,The Magnificent Seven,1.0,106.0,1378.0,93432655,3696,34703397,2016/09/23,5.9,132,90000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
509,Ride Along 2,3.0,23.0,1456.0,91221830,3192,35243095,2016/01/15,4.5,101,40000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Teenage Mutant Ninja Turtles: Out of the Shadows,0.0,0.0,1479.0,82051601,4071,35316382,2016/06/3,4.9,112,135000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511,The Purge: Election Year,4.0,8.0,1447.0,79213375,2821,31515110,2016/07/1,5.3,105,10000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
512,Alice Through the Looking Glass,0.0,2.0,1483.0,77041381,3763,26858726,2016/05/27,5.4,113,170000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
513,Storks,4.0,59.0,1412.0,72679278,3922,21311407,2016/09/23,5.8,87,70000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
514,10 Cloverfield Lane,3.0,25.0,1450.0,72082998,3427,24727437,2016/03/11,6.4,103,15000000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
515,Lights Out,19.0,6.0,1461.0,67268835,2835,21688103,2016/07/22,5.2,81,5000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,Hacksaw Ridge,6.0,58.0,1423.0,67209615,2971,15190758,2016/11/4,7.2,131,40000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
517,Now You See Me 2,0.0,10.0,1459.0,65075540,3232,22383146,2016/06/10,5.1,129,90000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
518,London Has Fallen,64.0,33.0,1373.0,62524260,3492,21635601,2016/03/4,4.8,99,60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,Miracles from Heaven,1.0,174.0,1313.0,61705123,3155,14812393,2016/03/16,5.2,109,13000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,Deepwater Horizon,8.0,33.0,1439.0,61433527,3403,20223544,2016/09/30,6.0,107,156000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
521,My Big Fat Greek Wedding 2,0.0,13.0,1452.0,59689605,3179,17861950,2016/03/25,4.6,94,18000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,Jack Reacher: Never Go Back,1.0,0.0,1479.0,58697076,3780,22872490,2016/10/21,4.9,118,60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,Fences,4.0,57.0,1421.0,57682904,2368,129462,2016/12/25,6.3,139,24000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
524,Me Before You,13.0,6.0,1461.0,56245075,2762,18723269,2016/06/3,6.3,110,20000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
525,The BFG,0.0,6.0,1471.0,55483770,3392,18775350,2016/07/1,6.6,87,140000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,Neighbors 2: Sorority Rising,1.0,0.0,1231.0,55455765,3416,21760405,2016/05/20,4.7,92,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,The Shallows,13.0,28.0,1441.0,55124043,2962,16800868,2016/06/24,5.3,87,13000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
528,Office Christmas Party,1.0,116.0,1364.0,54767494,3210,16890204,2016/12/9,4.5,105,45000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Kubo and the Two Strings,0.0,0.0,0.0,48023088,3279,12608372,2016/08/19,7.2,101,55000000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530,Manchester by the Sea,7.0,7.0,1439.0,47695371,1213,256498,2016/12/16,7.1,135,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,Warcraft,2.0,40.0,1436.0,47365290,3406,24166110,2016/06/10,5.6,123,160000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
532,How to Be Single,0.0,2.0,1478.0,46843513,3357,17878911,2016/02/12,4.8,110,37000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,Mike and Dave Need Wedding Dates,0.0,0.0,0.0,46009673,3008,16628170,2016/07/8,4.7,96,33000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,War Dogs,200.0,52.0,1232.0,43034523,3258,14685305,2016/08/19,6.3,114,50000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
535,Almost Christmas,3.0,48.0,1424.0,42158780,2379,15134235,2016/11/11,4.8,112,17000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Money Monster,2.0,17.0,1463.0,41012075,3104,14788157,2016/05/13,5.7,100,27000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
537,Allied,7.0,39.0,1425.0,40098064,3160,12701743,2016/11/23,6.2,124,106000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
538,Risen,4.0,27.0,1455.0,36880033,2915,11801271,2016/02/19,5.4,107,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,The Nice Guys,1.0,101.0,1374.0,36261763,2865,11203270,2016/05/20,6.2,116,50000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,The Boy,4.0,23.0,1434.0,35819556,2671,10778392,2016/01/22,6.9,94,10000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,Dirty Grandpa,135.0,52.0,1301.0,35593113,2912,11111875,2016/01/22,4.2,102,11500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Ouija: Origin of Evil,41.0,12.0,1418.0,35144505,3168,14065500,2016/10/21,5.2,99,9000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
543,The 5th Wave,1.0,19.0,1452.0,34916787,2908,10326356,2016/01/22,4.0,112,38000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544,Inferno,2.0,8.0,1473.0,34343574,3576,14860425,2016/10/28,5.1,121,75000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
545,Gods of Egypt,4.0,3.0,1464.0,31153464,3117,14123903,2016/02/26,4.1,127,140000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
546,Collateral Beauty,10.0,299.0,1168.0,31016021,3028,7102085,2016/12/16,5.9,94,36000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,Zoolander 2,23.0,30.0,1431.0,28848693,3418,13841146,2016/02/12,4.0,102,50000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Moonlight,4.0,32.0,1445.0,27854932,1564,402075,2016/11/18,6.8,111,1500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,Florence Foster Jenkins,0.0,15.0,1439.0,27383770,1528,6601313,2016/08/12,6.1,110,29000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,Hell or High Water,0.0,0.0,0.0,27007844,1505,621329,2016/08/26,7.2,102,12000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
551,Ben-Hur,6.0,20.0,1452.0,26410477,3084,11203815,2016/08/19,7.7,143,95000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,The Witch,71.0,15.0,1395.0,25138705,2204,8800230,2016/02/19,6.2,92,3500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
553,Whiskey Tango Foxtrot,4.0,11.0,1467.0,23083334,2413,7450275,2016/03/4,5.6,112,35000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554,Snowden,17.0,14.0,1457.0,21587519,2443,8000058,2016/09/16,6.4,134,50000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
555,Mechanic: Resurrection,1.0,9.0,1464.0,21218403,2258,7456525,2016/08/26,4.8,99,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
556,Free State of Jones,0.0,35.0,1428.0,20810036,2815,7572206,2016/06/24,6.4,139,50000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
557,Keanu,4.0,56.0,1424.0,20591853,2681,9453224,2016/04/29,5.0,98,15000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Middle School: The Worst Years of My Life,0.0,1.0,724.0,20007149,2822,6878437,2016/10/7,4.9,91,8500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Nine Lives,7.0,7.0,1442.0,19700032,2264,6249915,2016/08/5,4.3,87,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,Eye in the Sky,0.0,4.0,1475.0,18704595,1089,113803,2016/04/1,6.2,90,13000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
561,Bad Santa 2,91.0,20.0,1355.0,17782178,2945,6176680,2016/11/23,4.7,92,26000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Masterminds,5.0,30.0,1437.0,17368022,3042,6541205,2016/09/30,3.9,106,25000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,Norm of the North,1.0,2.0,1478.0,17062499,2411,6844137,2016/01/15,3.4,86,18000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Eddie the Eagle,0.0,8.0,1470.0,15789389,2044,6084682,2016/02/26,6.4,101,23000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,The Infiltrator,2.0,9.0,1475.0,15436808,1601,5303775,2016/07/13,6.2,127,47500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
566,Keeping Up with the Joneses,0.0,6.0,1340.0,14904426,3022,5461475,2016/10/21,4.7,105,40000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Room,8.0,26.0,2931.0,14677654,862,118298,2016/01/22,7.7,118,13000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,The Edge of Seventeen,0.0,12.0,1460.0,14431633,1945,4754215,2016/11/18,6.4,102,9000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569,Love & Friendship,0.0,0.0,0.0,14016568,826,133513,2016/06/3,5.2,93,3000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
570,Carol,5.0,43.0,1437.0,12711491,790,253510,2016/01/15,7.0,118,11800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
571,Triple 9,26.0,52.0,1400.0,12639297,2205,6109085,2016/02/26,5.6,115,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,The Light Between Oceans,0.0,1.0,1471.0,12545979,1500,4765838,2016/09/2,6.3,130,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573,Fifty Shades of Black,2.0,11.0,1449.0,11686940,2075,5900528,2016/01/29,2.8,92,5000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,The Danish Girl,0.0,15.0,1463.0,11114018,794,187318,2016/01/22,6.8,120,15000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
575,Café Society,2.0,9.0,668.0,11103205,631,359289,2016/08/5,6.4,96,30000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
576,Pride and Prejudice and Zombies,0.0,0.0,0.0,10938134,2931,5324240,2016/02/5,4.5,108,28000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,Nocturnal Animals,5.0,28.0,1441.0,10663357,1262,492648,2016/12/9,7.1,115,22500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
578,Popstar: Never Stop Never Stopping,4.0,24.0,1382.0,9639125,2313,4698715,2016/06/3,5.9,86,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Hardcore Henry,17.0,26.0,1436.0,9252038,3015,5107604,2016/04/8,6.1,96,2000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580,Meet the Blacks,5.0,24.0,1444.0,9097072,1015,4055940,2016/04/1,2.5,90,900000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
581,Queen of Katwe,0.0,7.0,1476.0,8874389,1259,304933,2016/09/30,6.6,124,15000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,Shut In,5.0,2.0,1464.0,6900335,2058,3613567,2016/11/11,3.9,91,10000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
583,The Brothers Grimsby,2.0,6.0,1464.0,6874837,2235,3258327,2016/03/11,5.4,80,35000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,The Young Messiah,0.0,3.0,1175.0,6490401,1769,3294876,2016/03/11,4.9,111,16800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
585,Bleed for This,0.0,15.0,1449.0,5083906,1549,2366810,2016/11/18,6.3,116,16000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,Incarnate,11.0,17.0,1423.0,4799774,1737,2534884,2016/12/2,4.5,86,5000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
587,Hands of Stone,0.0,27.0,1415.0,4712792,2011,1751388,2016/08/26,6.0,105,20000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
588,Swiss Army Man,1.0,37.0,1448.0,4210454,636,105453,2016/07/1,6.3,95,3000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589,Morgan,5.0,36.0,1447.0,3915251,2020,2012709,2016/09/2,5.2,87,8000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
590,Max Steel,4.0,8.0,1326.0,3818664,2034,2182216,2016/10/14,3.4,92,10000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
591,Miss Sloane,9.0,12.0,1123.0,3500605,1648,59797,2016/12/9,7.0,132,18000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592,Green Room,7.0,14.0,1456.0,3220371,777,87984,2016/05/13,6.1,94,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,The Disappointments Room,81.0,4.0,686.0,2423468,1554,1402823,2016/09/9,3.3,92,15000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
594,Jane Got a Gun,4.0,1.0,1352.0,1513793,1210,835572,2016/01/29,5.4,98,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
595,The Neon Demon,9.0,7.0,1456.0,1333124,783,589014,2016/06/24,5.6,117,7500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
596,The Bronze,2.0,20.0,1465.0,615816,1167,386328,2016/03/18,5.5,108,3500000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,Beauty and the Beast,0.0,0.0,0.0,504014165,4210,174750616,2017/03/17,7.5,90,160000000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
598,Wonder Woman,1.0,77.0,2389.0,412563408,4165,103251471,2017/06/2,6.1,75,150000000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
599,Jumanji: Welcome to the Jungle,0.0,17.0,1467.0,404515480,3849,36169328,2017/12/20,5.3,119,90000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,Spider-Man: Homecoming,3.0,63.0,1408.0,334201140,4348,117027503,2017/07/7,6.3,133,175000000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
601,It,12.0,49.0,2877.0,327481748,4148,123403419,2017/09/8,7.6,138,35000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
602,Thor: Ragnarok,6.0,79.0,1389.0,315058289,4080,122744989,2017/11/3,6.5,130,180000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603,Despicable Me 3,2.0,15.0,1458.0,264624300,4535,72434025,2017/06/30,5.6,90,75000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Justice League,5.0,137.0,1323.0,229024295,4051,93842239,2017/11/17,5.3,121,300000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
605,Logan,23.0,83.0,2372.0,226277068,4071,88411916,2017/03/3,6.9,135,127000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
606,The Fate of the Furious,51.0,3.0,1414.0,226008385,4329,98786705,2017/04/14,5.6,136,250000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
607,Coco,2.0,46.0,1436.0,210460015,3987,50802605,2017/11/22,8.0,109,175000000,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
608,Dunkirk,9.0,53.0,1894.0,188045546,4014,50513488,2017/07/21,7.1,107,150000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
609,Get Out,7.0,25.0,2908.0,176040665,3143,33377060,2017/02/24,6.8,103,5000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
610,The Lego Batman Movie,0.0,16.0,1440.0,175750384,4088,53003468,2017/02/10,6.4,104,80000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,The Boss Baby,1.0,1.0,1404.0,175003033,3829,50198902,2017/03/31,5.6,97,125000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
612,The Greatest Showman,3.0,173.0,1303.0,174340174,3342,8805843,2017/12/20,6.8,105,84000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
613,Pirates of the Caribbean: Dead Men Tell No Tales,5.0,2.0,1471.0,172558876,4276,62983253,2017/05/26,5.4,129,230000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
614,Hidden Figures,2.0,46.0,1433.0,169607287,3416,515499,2017/01/6,6.9,127,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,Kong: Skull Island,1.0,14.0,1455.0,168052812,3846,61025472,2017/03/10,5.8,120,185000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616,Cars 3,16.0,46.0,1419.0,152901115,4256,53688680,2017/06/16,5.9,109,175000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,War for the Planet of the Apes,6.0,2.0,1462.0,146880162,4100,56262929,2017/07/14,6.5,142,152000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
618,Split,48.0,22.0,1416.0,138291365,3373,40010975,2017/01/20,6.6,116,9000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
619,Wonder,16.0,11.0,2918.0,132422809,3519,27547866,2017/11/17,7.0,30,20000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
620,Transformers: The Last Knight,2.0,2.0,1486.0,130168683,4132,44680073,2017/06/21,4.3,149,217000000,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
621,Girls Trip,1.0,39.0,1424.0,115171585,2648,31201920,2017/07/21,4.6,122,28000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Fifty Shades Darker,2.0,13.0,1444.0,114581250,3714,46607250,2017/02/10,3.6,115,55000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623,Baby Driver,1.0,34.0,1444.0,107825862,3226,20553320,2017/06/28,6.5,115,34000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
624,Pitch Perfect 3,6.0,248.0,1217.0,104897530,3468,19928525,2017/12/22,4.7,93,45000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Murder on the Orient Express,20.0,10.0,1455.0,102826543,3354,28681472,2017/11/10,7.0,127,55000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
626,Annabelle: Creation,51.0,124.0,1305.0,102092201,3565,35006404,2017/08/11,5.5,109,15000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,Kingsman: The Golden Circle,0.0,6.0,1462.0,100229647,4038,39023010,2017/09/22,6.1,141,104000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
628,Blade Runner 2049,2.0,24.0,1450.0,92054159,4058,32753122,2017/10/6,7.0,163,185000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629,The Emoji Movie,3.0,7.0,1469.0,86089513,4075,24531923,2017/07/28,3.5,86,50000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
630,Power Rangers,3.0,30.0,1449.0,85364450,3693,40300288,2017/03/24,4.7,123,120000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
631,Ferdinand,6.0,23.0,1452.0,84410380,3630,13401586,2017/12/15,6.0,106,111000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
