,movie_title,metacritic_pos,metacritic_neg,metacritic_neu,gross_total,max_theaters,opening_weekend_gross,release_date,score,running_time_min,production_budget,genre_action,genre_adventure,genre_animation,genre_comedy,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_kids,genre_musical,genre_mystery,genre_romance,genre_sci-fi,genre_tv_series,genre_thriller,genre_war,genre_western
754,The House with a Clock in Its Walls,52.0,17.0,3.0,68549695,3592,26608020,2018/09/21,5.1,104,40000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
755,Skyscraper,71.0,30.0,7.0,68420120,3822,24905015,2018/07/13,2.7,96,125000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Insidious: The Last Key,30.0,30.0,2.0,67745330,3150,29581355,2018/01/5,4.7,103,10000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
757,Instant Family,51.0,6.0,0.0,67363237,3426,14504315,2018/11/16,6.1,119,48000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Blockers,71.0,12.0,2.0,60311495,3418,20556350,2018/04/6,5.1,102,21000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Pacific Rim: Uprising,89.0,48.0,8.0,59874525,3708,28116535,2018/03/23,4.8,111,155000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
760,Tomb Raider,116.0,26.0,9.0,58250803,3854,23633317,2018/03/16,5.4,122,90000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Maze Runner: The Death Cure,77.0,26.0,4.0,58032443,3793,24167011,2018/01/26,5.2,142,61000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
762,The Nutcracker and the Four Realms,41.0,18.0,10.0,54858851,3766,20352491,2018/11/2,4.9,99,132900000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,Tag,57.0,13.0,2.0,54730625,3382,14947396,2018/06/15,5.3,100,28000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,A Simple Favor,90.0,11.0,3.0,53548586,3102,16011689,2018/09/14,5.7,117,20000000,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
765,The Predator,84.0,21.0,5.0,51024708,4070,24632284,2018/09/14,4.3,101,88000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766,Overboard,34.0,10.0,2.0,50316123,2006,14711101,2018/05/4,5.4,106,12000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Sicario: Day of the Soldado,0.0,0.0,0.0,50072235,3055,19007566,2018/06/29,6.4,122,35000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
768,BlacKkKlansman,0.0,0.0,0.0,49275340,1914,10845330,2018/08/10,6.5,128,15000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
769,I Feel Pretty,52.0,12.0,4.0,48795601,3440,16030218,2018/04/20,4.9,110,32000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Vice,90.0,47.0,8.0,47836282,2534,7768371,2018/12/25,6.8,132,60000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
771,Red Sparrow,82.0,60.0,5.0,46874505,3064,16853422,2018/03/2,6.4,134,69000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
772,Breaking In,17.0,13.0,3.0,46840590,2537,17630285,2018/05/11,4.6,88,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
773,12 Strong,69.0,17.0,3.0,45819713,3018,15815025,2018/01/19,5.4,130,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774,Den of Thieves,30.0,21.0,6.0,44947622,2432,15206108,2018/01/19,5.9,140,30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
775,First Man,124.0,23.0,6.0,44936545,3640,16006065,2018/10/12,6.6,102,60000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776,Hereditary,49.0,95.0,4.0,44069456,2998,13575172,2018/06/8,6.6,126,10000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
777,Acrimony,0.0,0.0,0.0,43549096,2006,17170707,2018/03/30,5.5,120,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
778,Sherlock Gnomes,19.0,8.0,4.0,43242871,3662,10604774,2018/03/23,4.7,86,59000000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
779,Uncle Drew,38.0,3.0,1.0,42469946,2742,15242781,2018/06/29,4.8,103,18000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Widows,81.0,29.0,8.0,42402632,2803,12361307,2018/11/16,6.1,128,40000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
781,Second Act,25.0,12.0,5.0,39282227,2607,6489983,2018/12/21,4.5,103,15700000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
782,The Commuter,60.0,20.0,6.0,36343858,2892,13701452,2018/01/12,5.6,105,40000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
783,The 15:17 to Paris,0.0,0.0,0.0,36276286,3042,12554286,2018/02/9,4.8,94,30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784,Mile 22,36.0,33.0,6.0,36108758,3520,13710825,2018/08/17,5.4,95,35000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785,Alpha,45.0,7.0,4.0,35857181,2881,10352512,2018/08/17,5.3,96,51000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,The Favourite,104.0,40.0,8.0,34366783,1554,422410,2018/12/21,7.1,121,15000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
787,Death Wish,51.0,39.0,4.0,34017028,2882,13010267,2018/03/2,5.7,93,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,The Spy Who Dumped Me,56.0,21.0,8.0,33562069,3111,12103043,2018/08/3,4.7,116,40000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Annihilation,107.0,34.0,9.0,32732301,2112,11071584,2018/02/23,6.0,115,55000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
790,Robin Hood,37.0,37.0,9.0,30824628,2827,9195670,2018/11/21,6.1,131,210000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Super Troopers 2,52.0,7.0,2.0,30617396,2125,15181624,2018/04/20,4.0,99,13500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Holmes & Watson,0.0,0.0,0.0,30573626,2780,7411522,2018/12/25,6.6,128,42000000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
793,Slender Man,26.0,40.0,5.0,30569484,2358,11371866,2018/08/10,3.0,93,10000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
794,Hostiles,64.0,38.0,0.0,29819114,2934,22849,2018/01/26,6.6,133,50000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
795,Teen Titans GO! To the Movies,60.0,17.0,0.0,29790236,3188,10411189,2018/07/27,6.2,87,10000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,The Hate U Give,37.0,23.0,9.0,29719483,2375,512035,2018/10/19,6.6,129,23000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
797,Winchester,16.0,24.0,4.0,25091816,2480,9307626,2018/02/2,4.5,99,3500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
798,The Strangers: Prey at Night,29.0,28.0,7.0,24586708,2464,10402271,2018/03/9,4.4,85,5000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
799,White Boy Rick,36.0,17.0,2.0,24011188,2504,8860431,2018/09/14,5.9,106,30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800,Overlord,63.0,40.0,4.0,21704844,2859,10202108,2018/11/9,6.0,109,38000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
801,Phantom Thread,106.0,23.0,8.0,21198205,1186,216495,2018/01/19,6.7,130,35000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
802,Proud Mary,19.0,7.0,6.0,20877013,2125,9959053,2018/01/12,4.3,89,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
803,The Happytime Murders,53.0,38.0,2.0,20706452,3256,9532425,2018/08/24,4.7,91,40000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
804,SuperFly,27.0,11.0,3.0,20545116,2220,6870740,2018/06/13,4.4,108,16000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805,Call Me by Your Name,126.0,19.0,7.0,18095701,914,412932,2018/01/19,7.3,130,3500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
806,Show Dogs,15.0,9.0,1.0,17857020,3212,6023972,2018/05/18,3.9,92,5500000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Bad Times at the El Royale,89.0,28.0,3.0,17839115,2808,7132647,2018/10/12,6.5,141,32000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
808,Operation Finale,37.0,12.0,8.0,17612099,1818,6022758,2018/08/29,5.8,122,20000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
809,Sorry to Bother You,94.0,29.0,3.0,17493096,1050,727266,2018/07/13,6.0,110,3200000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,Mary Queen of Scots,46.0,23.0,7.0,16468499,1052,194777,2018/12/21,5.3,120,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
811,Forever My Girl,19.0,7.0,0.0,16376066,1427,4245630,2018/01/19,5.3,104,3500000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
812,Mortal Engines,84.0,25.0,4.0,15951040,3103,7559850,2018/12/14,4.8,128,100000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813,Hunter Killer,42.0,14.0,6.0,15767460,2728,6653777,2018/10/26,5.7,121,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
814,The Possession of Hannah Grace,0.0,0.0,0.0,14837422,2298,6401744,2018/11/30,4.5,85,6000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815,Eighth Grade,93.0,18.0,2.0,13539709,1084,263797,2018/08/3,6.5,93,2000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
816,The Darkest Minds,28.0,20.0,4.0,12695691,3127,5842609,2018/08/3,4.7,105,34000000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
817,Upgrade,88.0,22.0,7.0,11977130,1458,4670905,2018/06/1,6.7,99,3000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
818,Hell Fest,9.0,13.0,4.0,11107431,2297,5130963,2018/09/28,4.6,90,5500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819,Welcome to Marwen,0.0,0.0,0.0,10763520,1911,2354205,2018/12/21,5.8,116,45000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
820,Traffik,9.0,6.0,0.0,9186156,1046,3941338,2018/04/20,4.9,96,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821,Unfriended: Dark Web,0.0,0.0,0.0,8866745,1547,3653035,2018/07/20,5.6,88,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822,Early Man,57.0,13.0,8.0,8267544,2494,3190525,2018/02/16,5.4,89,50000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,Unsane,52.0,28.0,5.0,7732899,2023,3762145,2018/03/23,5.7,93,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
824,Beautiful Boy,57.0,19.0,3.0,7649973,776,218888,2018/11/9,6.3,100,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
825,Dog Days,16.0,3.0,1.0,6809080,2442,2554766,2018/08/8,6.6,120,10000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,Boy Erased,48.0,18.0,4.0,6788692,672,207057,2018/11/21,6.3,115,11000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
827,Hotel Artemis,44.0,19.0,3.0,6708147,2407,3232790,2018/06/8,5.1,97,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
828,Fahrenheit 11/9,0.0,0.0,0.0,6352306,1719,3008563,2018/09/21,6.6,130,5000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Unbroken: Path to Redemption,7.0,2.0,3.0,6216897,1620,2238723,2018/09/14,4.3,98,6000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
830,The Hurricane Heist,13.0,12.0,0.0,6115825,2402,3024399,2018/03/9,4.3,100,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
831,Every Day,20.0,4.0,1.0,6102076,1669,3016149,2018/02/23,5.6,95,4900000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
832,Kin,0.0,0.0,0.0,5718096,2141,3035618,2018/08/31,4.7,98,30000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,Action Point,21.0,12.0,0.0,5059608,2032,2390164,2018/06/1,4.2,85,19000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Sgt. Stubby: An American Hero,14.0,3.0,2.0,4015935,1633,1164403,2018/04/13,5.5,85,25000000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
835,Indivisible,6.0,0.0,0.0,3511417,830,1503101,2018/10/26,6.3,100,2700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836,The Sisters Brothers,55.0,13.0,6.0,3143056,1141,115575,2018/10/19,6.9,121,38000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,Assassination Nation,14.0,25.0,2.0,2005142,1403,1050021,2018/09/21,6.1,110,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
838,Little Women,17.0,3.0,2.0,1379497,643,705063,2018/09/28,6.9,121,42000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
839,Avengers: Endgame,161.0,6.0,2.0,858373000,4662,357115007,2019/04/26,7.3,181,400000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
840,The Lion King,102.0,7.0,8.0,543638043,4802,191770759,2019/07/19,6.4,118,260000000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
841,Frozen II,0.0,0.0,0.0,477373578,4440,130263358,2019/11/22,5.8,103,150000000,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
842,Toy Story 4,134.0,11.0,11.0,434038008,4575,120908065,2019/06/21,7.1,100,200000000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
843,Captain Marvel,1222.0,491.0,44.0,426829839,4310,153433423,2019/03/8,5.9,125,175000000,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
844,Spider-Man: Far from Home,128.0,18.0,7.0,390532085,4634,92579212,2019/07/2,6.2,129,160000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
845,Aladdin,35.0,4.0,3.0,355559216,4476,91500929,2019/05/24,6.2,128,182000000,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
846,Joker,1624.0,308.0,228.0,335451311,4374,96202337,2019/10/4,8.0,121,55000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
847,Jumanji: The Next Level,97.0,19.0,12.0,320314960,4227,59251543,2019/12/13,5.2,123,125000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
848,Us,104.0,42.0,8.0,175084580,3743,71117625,2019/03/22,6.5,60,20000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
849,Knives Out,116.0,30.0,4.0,165363234,3461,26769548,2019/11/27,7.2,130,40000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
850,How to Train Your Dragon: The Hidden World,114.0,16.0,11.0,160799505,4286,55022245,2019/02/22,6.6,104,129000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,The Secret Life of Pets 2,41.0,9.0,3.0,158874395,4564,46652680,2019/06/7,5.6,98,80000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,Shazam!,0.0,0.0,0.0,140371656,4306,53505326,2019/04/5,5.9,132,85000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
853,Dumbo,96.0,20.0,6.0,114766307,4259,45990748,2019/03/29,5.7,111,170000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
854,Maleficent: Mistress of Evil,0.0,0.0,0.0,113929605,3820,36948713,2019/10/18,5.4,118,185000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
855,Glass,33.0,21.0,6.0,111048468,3844,40328920,2019/01/18,6.2,129,20000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
856,Godzilla: King of the Monsters,97.0,35.0,14.0,110500138,4108,47776293,2019/05/31,4.9,131,170000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
857,The Upside,28.0,15.0,11.0,108252517,3568,20355000,2019/01/11,5.7,126,37500000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
858,Little Women,17.0,3.0,2.0,108101214,3308,16755310,2019/12/25,6.9,121,42000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
859,The Lego Movie 2: The Second Part,0.0,0.0,0.0,105806508,4303,34115335,2019/02/8,5.8,93,99000000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
860,Hustlers,105.0,28.0,9.0,104963598,3525,33181361,2019/09/13,5.2,110,20700000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
861,The Addams Family,13.0,3.0,1.0,100044905,4107,30300007,2019/10/11,5.2,87,30000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Rocketman,123.0,16.0,9.0,96368160,3610,25725722,2019/05/31,6.7,121,41000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
863,Alita: Battle Angel,119.0,17.0,11.0,85838210,3802,28525613,2019/02/14,6.4,121,170000000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
864,Men in Black: International,83.0,48.0,18.0,80001807,4224,30035838,2019/06/14,4.6,115,110000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,Annabelle Comes Home,55.0,33.0,10.0,74152591,3613,20269723,2019/06/26,5.1,106,27000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
866,Zombieland: Double Tap,107.0,22.0,9.0,73123082,3468,26803104,2019/10/18,5.6,99,48000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
867,Angel Has Fallen,44.0,30.0,3.0,69030436,3336,21380987,2019/08/23,5.4,120,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
868,Scary Stories to Tell in the Dark,52.0,42.0,1.0,68947075,3135,20915346,2019/08/9,5.3,111,28000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
869,Spies in Disguise,40.0,15.0,4.0,66757013,3502,13354798,2019/12/25,6.2,101,100000000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Terminator: Dark Fate,66.0,76.0,9.0,62253077,4086,29033832,2019/11/1,5.2,128,185000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,A Beautiful Day in the Neighborhood,95.0,3.0,5.0,61704055,3491,13251238,2019/11/22,6.0,103,45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
872,Abominable,3.0,6.0,0.0,60716390,4248,20612100,2019/09/27,6.2,97,75000000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
873,Dora and the Lost City of Gold,46.0,8.0,1.0,60477943,3735,17431588,2019/08/9,5.0,102,49000000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
874,Escape Room,52.0,19.0,11.0,57005601,2717,18238172,2019/01/4,3.4,81,9000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
875,Midway,7.0,1.0,2.0,56846802,3242,17897419,2019/11/8,5.8,138,100000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
876,The Curse of La Llorona,24.0,41.0,7.0,54733739,3372,26347631,2019/04/19,4.2,93,9000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
877,Pet Sematary,12.0,6.0,4.0,54724696,3585,24502775,2019/04/5,5.9,103,21000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
878,What Men Want,32.0,9.0,1.0,54611903,2912,18232087,2019/02/8,4.4,117,20000000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
879,Ad Astra,111.0,35.0,8.0,50188370,3460,19001398,2019/09/20,5.8,122,80000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
880,Gemini Man,100.0,30.0,7.0,48546770,3642,20552372,2019/10/11,4.8,117,140000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
881,Five Feet Apart,41.0,11.0,2.0,45729221,2866,13190286,2019/03/15,6.2,116,7000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
882,Wonder Park,0.0,0.0,0.0,45216793,3838,15853646,2019/03/15,5.4,85,100000000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883,Rambo: Last Blood,0.0,0.0,0.0,44819352,3618,18872919,2019/09/20,5.5,100,50000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
884,Harriet,69.0,28.0,4.0,43082155,2186,11676720,2019/11/1,5.8,125,17000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,The Angry Birds Movie 2,38.0,7.0,4.0,41667116,3869,10354073,2019/08/13,5.4,96,65000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Crawl,52.0,38.0,8.0,39014193,3170,12005210,2019/07/12,5.8,95,17000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,The Intruder,8.0,3.0,1.0,35419122,2231,10855054,2019/05/3,6.0,95,8000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
888,The Hustle,125.0,18.0,3.0,35417038,3077,13007709,2019/05/10,4.4,94,21000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Last Christmas,51.0,12.0,5.0,35150750,3454,11441055,2019/11/8,5.3,102,30000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
890,Overcomer,27.0,7.0,0.0,34746945,2293,8146533,2019/08/23,4.5,124,5000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
891,Jojo Rabbit,107.0,35.0,7.0,33370906,1173,349555,2019/11/8,7.2,108,14000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892,Cold Pursuit,55.0,33.0,4.0,32138862,2630,11030233,2019/02/8,5.2,118,60000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
893,Bombshell,59.0,29.0,7.0,31762808,1721,319157,2019/12/20,6.2,108,32000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
894,Doctor Sleep,99.0,39.0,8.0,31581712,3855,14114124,2019/11/8,6.3,151,45000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
895,Dragon Ball Super: Broly,67.0,13.0,5.0,30712119,1267,9816197,2019/01/16,6.6,100,8500000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896,Long Shot,1.0,0.0,0.0,30316271,3230,9740064,2019/05/3,6.3,39,40000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Child's Play,20.0,12.0,0.0,29208403,3007,14094594,2019/06/21,5.0,90,9000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
898,Ready or Not,74.0,25.0,9.0,28714231,2998,8015590,2019/08/21,6.0,95,6000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
899,21 Bridges,39.0,13.0,5.0,28539757,2665,9261268,2019/11/22,5.9,99,33000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
900,Happy Death Day 2U,54.0,19.0,6.0,28148130,3212,9497665,2019/02/13,5.1,100,9000000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
901,Midsommar,78.0,65.0,7.0,27426361,2707,6560030,2019/07/3,6.3,145,9000000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
902,The Art of Racing in the Rain,31.0,15.0,4.0,26395642,2765,8137584,2019/08/9,6.4,109,18000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
903,Countdown,11.0,20.0,1.0,25621766,2675,8865082,2019/10/25,4.6,90,6500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
904,On the Basis of Sex,41.0,6.0,6.0,24622687,1957,686355,2019/01/11,6.4,120,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
905,Fighting with My Family,61.0,4.0,7.0,22958886,2855,138780,2019/02/22,6.1,108,11000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
906,Booksmart,118.0,26.0,8.0,22680962,2518,6933620,2019/05/24,6.2,102,6000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Stuber,49.0,15.0,3.0,22370452,3050,8225384,2019/07/12,5.1,93,16000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Richard Jewell,55.0,21.0,5.0,22345542,2502,4705265,2019/12/13,7.1,131,45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
909,47 Meters Down: Uncaged,30.0,12.0,3.0,22260900,2883,8427265,2019/08/16,4.3,89,12000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
910,Hellboy,110.0,23.0,3.0,21903748,3303,12045147,2019/04/12,4.7,120,60000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
911,Shaft,52.0,17.0,2.0,21360215,2952,8901419,2019/06/14,6.0,100,53012938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,The Peanut Butter Falcon,71.0,1.0,3.0,20457151,1490,204793,2019/08/23,6.4,97,6200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
913,UglyDolls,26.0,8.0,4.0,20150241,3652,8603407,2019/05/3,4.8,87,45000000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
